@T,table,
@H,timestamp,val_4
ID,  ,4
,2006-07-01 00:00,14.83
,2006-07-01 00:30,14.82
,2006-07-01 01:00,15.41
,2006-07-01 01:30,17.24
,2006-07-01 02:00,19.91
,2006-07-01 02:30,19.23
,2006-07-01 03:00,19.32
,2006-07-01 03:30,20.03
,2006-07-01 04:00,18.74
,2006-07-01 04:30,18.4
,2006-07-01 05:00,14.03
,2006-07-01 05:30,9.26
,2006-07-01 06:00,7.32
,2006-07-01 06:30,5.37
,2006-07-01 07:00,-0.53
,2006-07-01 07:30,-10.53
,2006-07-01 08:00,-19.73
,2006-07-01 08:30,-27.8
,2006-07-01 09:00,-31.96
,2006-07-01 09:30,-38.77
,2006-07-01 10:00,-44.2
,2006-07-01 10:30,-44.48
,2006-07-01 11:00,-30.4
,2006-07-01 11:30,-28.32
,2006-07-01 12:00,-41.07
,2006-07-01 12:30,-17.78
,2006-07-01 13:00,-57.47
,2006-07-01 13:30,-37.98
,2006-07-01 14:00,-44.52
,2006-07-01 14:30,-39.03
,2006-07-01 15:00,-32.09
,2006-07-01 15:30,-18.66
,2006-07-01 16:00,-15.7
,2006-07-01 16:30,-15.39
,2006-07-01 17:00,-8.41
,2006-07-01 17:30,-1.26
,2006-07-01 18:00,-0.44
,2006-07-01 18:30,4.49
,2006-07-01 19:00,8.22
,2006-07-01 19:30,10.98
,2006-07-01 20:00,12.54
,2006-07-01 20:30,13.05
,2006-07-01 21:00,13.99
,2006-07-01 21:30,13.99
,2006-07-01 22:00,13.09
,2006-07-01 22:30,14.1
,2006-07-01 23:00,19.3
,2006-07-01 23:30,14.7
,2006-07-02 00:00,15.71
,2006-07-02 00:30,15.19
,2006-07-02 01:00,13.46
,2006-07-02 01:30,11.19
,2006-07-02 02:00,10.51
,2006-07-02 02:30,8.72
,2006-07-02 03:00,7.8
,2006-07-02 03:30,7.03
,2006-07-02 04:00,5.33
,2006-07-02 04:30,4.16
,2006-07-02 05:00,2.27
,2006-07-02 05:30,1.73
,2006-07-02 06:00,-4.77
,2006-07-02 06:30,-7.92
,2006-07-02 07:00,-11.21
,2006-07-02 07:30,-16.08
,2006-07-02 08:00,-6.6
,2006-07-02 08:30,-10.67
,2006-07-02 09:00,-18.13
,2006-07-02 09:30,-24.72
,2006-07-02 10:00,-26.34
,2006-07-02 10:30,-19
,2006-07-02 11:00,-24.54
,2006-07-02 11:30,-25.99
,2006-07-02 12:00,-21.23
,2006-07-02 12:30,-38.46
,2006-07-02 13:00,-60.98
,2006-07-02 13:30,-56.19
,2006-07-02 14:00,-51.74
,2006-07-02 14:30,-38.16
,2006-07-02 15:00,-32.89
,2006-07-02 15:30,-19.24
,2006-07-02 16:00,-6.77
,2006-07-02 16:30,-0.69
,2006-07-02 17:00,3.31
,2006-07-02 17:30,9.37
,2006-07-02 18:00,14.04
,2006-07-02 18:30,15.83
,2006-07-02 19:00,16.28
,2006-07-02 19:30,13.49
,2006-07-02 20:00,12.21
,2006-07-02 20:30,14.23
,2006-07-02 21:00,14.12
,2006-07-02 21:30,10.01
,2006-07-02 22:00,10.35
,2006-07-02 22:30,10.09
,2006-07-02 23:00,9.06
,2006-07-02 23:30,17.43
,2006-07-03 00:00,8.49
,2006-07-03 00:30,7.4
,2006-07-03 01:00,8.36
,2006-07-03 01:30,9.93
,2006-07-03 02:00,11.38
,2006-07-03 02:30,11.11
,2006-07-03 03:00,10.58
,2006-07-03 03:30,9.74
,2006-07-03 04:00,8.82
,2006-07-03 04:30,10.68
,2006-07-03 05:00,8.8
,2006-07-03 05:30,6.38
,2006-07-03 06:00,4.89
,2006-07-03 06:30,1.51
,2006-07-03 07:00,-4.25
,2006-07-03 07:30,-20.38
,2006-07-03 08:00,-30.6
,2006-07-03 08:30,-27.7
,2006-07-03 09:00,-38.6
,2006-07-03 09:30,-40.45
,2006-07-03 10:00,-43.08
,2006-07-03 10:30,-34.52
,2006-07-03 11:00,-41.92
,2006-07-03 11:30,-45.42
,2006-07-03 12:00,-35.64
,2006-07-03 12:30,-28
,2006-07-03 13:00,-44.35
,2006-07-03 13:30,-42.31
,2006-07-03 14:00,-33.57
,2006-07-03 14:30,-26.97
,2006-07-03 15:00,-29.2
,2006-07-03 15:30,-17.1
,2006-07-03 16:00,0.74
,2006-07-03 16:30,4.69
,2006-07-03 17:00,3.43
,2006-07-03 17:30,3.46
,2006-07-03 18:00,7.87
,2006-07-03 18:30,8.18
,2006-07-03 19:00,8.52
,2006-07-03 19:30,10.14
,2006-07-03 20:00,10.08
,2006-07-03 20:30,9.62
,2006-07-03 21:00,27.69
,2006-07-03 21:30,43
,2006-07-03 22:00,21.92
,2006-07-03 22:30,20.37
,2006-07-03 23:00,20.81
,2006-07-03 23:30,8.17
,2006-07-04 00:00,21.99
,2006-07-04 00:30,21.75
,2006-07-04 01:00,23.52
,2006-07-04 01:30,24.72
,2006-07-04 02:00,22.93
,2006-07-04 02:30,21.33
,2006-07-04 03:00,18.32
,2006-07-04 03:30,17.29
,2006-07-04 04:00,14.64
,2006-07-04 04:30,15.61
,2006-07-04 05:00,13.12
,2006-07-04 05:30,10.06
,2006-07-04 06:00,7
,2006-07-04 06:30,1.36
,2006-07-04 07:00,-2.55
,2006-07-04 07:30,-14.74
,2006-07-04 08:00,-27.14
,2006-07-04 08:30,-37.18
,2006-07-04 09:00,-43.7
,2006-07-04 09:30,-35.37
,2006-07-04 10:00,-48.88
,2006-07-04 10:30,-52.6
,2006-07-04 11:00,-52.21
,2006-07-04 11:30,-58.94
,2006-07-04 12:00,-61.09
,2006-07-04 12:30,-54.63
,2006-07-04 13:00,-59.85
,2006-07-04 13:30,-49.81
,2006-07-04 14:00,-55.19
,2006-07-04 14:30,-51.91
,2006-07-04 15:00,-38.22
,2006-07-04 15:30,-25.54
,2006-07-04 16:00,-21.6
,2006-07-04 16:30,-16.18
,2006-07-04 17:00,-9.92
,2006-07-04 17:30,-5.61
,2006-07-04 18:00,3.88
,2006-07-04 18:30,14.08
,2006-07-04 19:00,15.93
,2006-07-04 19:30,14.85
,2006-07-04 20:00,12.99
,2006-07-04 20:30,10.85
,2006-07-04 21:00,13.73
,2006-07-04 21:30,18.04
,2006-07-04 22:00,17.42
,2006-07-04 22:30,12.73
