@T,table,
@H,timestamp,val_4
ID,  ,4
,2006-07-01 00:00,-92.96
,2006-07-01 00:30,-94.55
,2006-07-01 01:00,-83.68
,2006-07-01 01:30,-83.46
,2006-07-01 02:00,-76.21
,2006-07-01 02:30,-83.35
,2006-07-01 03:00,-79.87
,2006-07-01 03:30,-81.57
,2006-07-01 04:00,-74.93
,2006-07-01 04:30,-48.39
,2006-07-01 05:00,-0.67
,2006-07-01 05:30,50.14
,2006-07-01 06:00,118.19
,2006-07-01 06:30,187.02
,2006-07-01 07:00,248.94
,2006-07-01 07:30,317.72
,2006-07-01 08:00,383.26
,2006-07-01 08:30,444.4
,2006-07-01 09:00,505.68
,2006-07-01 09:30,541.51
,2006-07-01 10:00,593.25
,2006-07-01 10:30,491.89
,2006-07-01 11:00,351.06
,2006-07-01 11:30,309.29
,2006-07-01 12:00,406.29
,2006-07-01 12:30,159.22
,2006-07-01 13:00,727.23
,2006-07-01 13:30,187.64
,2006-07-01 14:00,553.61
,2006-07-01 14:30,417.09
,2006-07-01 15:00,365.64
,2006-07-01 15:30,225.07
,2006-07-01 16:00,210.06
,2006-07-01 16:30,214.55
,2006-07-01 17:00,77.2
,2006-07-01 17:30,25.23
,2006-07-01 18:00,22.01
,2006-07-01 18:30,-19.01
,2006-07-01 19:00,-44.8
,2006-07-01 19:30,-43.16
,2006-07-01 20:00,-34.8
,2006-07-01 20:30,-40.09
,2006-07-01 21:00,-32.4
,2006-07-01 21:30,-28.4
,2006-07-01 22:00,-29.66
,2006-07-01 22:30,-67.14
,2006-07-01 23:00,-53.86
,2006-07-01 23:30,-92.57
,2006-07-02 00:00,-31.76
,2006-07-02 00:30,-43.15
,2006-07-02 01:00,-20.45
,2006-07-02 01:30,-40.14
,2006-07-02 02:00,-24.7
,2006-07-02 02:30,-20.31
,2006-07-02 03:00,-16.11
,2006-07-02 03:30,-3.05
,2006-07-02 04:00,-2.71
,2006-07-02 04:30,3.53
,2006-07-02 05:00,11.19
,2006-07-02 05:30,27.89
,2006-07-02 06:00,79.75
,2006-07-02 06:30,102.12
,2006-07-02 07:00,164.82
,2006-07-02 07:30,149.38
,2006-07-02 08:00,64.53
,2006-07-02 08:30,188.85
,2006-07-02 09:00,320.27
,2006-07-02 09:30,312.34
,2006-07-02 10:00,275.93
,2006-07-02 10:30,253.42
,2006-07-02 11:00,252.48
,2006-07-02 11:30,254.01
,2006-07-02 12:00,193.31
,2006-07-02 12:30,485.49
,2006-07-02 13:00,550.39
,2006-07-02 13:30,566.83
,2006-07-02 14:00,547.23
,2006-07-02 14:30,448.08
,2006-07-02 15:00,445.67
,2006-07-02 15:30,215.73
,2006-07-02 16:00,67.28
,2006-07-02 16:30,90.96
,2006-07-02 17:00,-12.08
,2006-07-02 17:30,-39.31
,2006-07-02 18:00,-65.17
,2006-07-02 18:30,-65.7
,2006-07-02 19:00,-64.02
,2006-07-02 19:30,-34.89
,2006-07-02 20:00,-45.23
,2006-07-02 20:30,-48.26
,2006-07-02 21:00,-24.42
,2006-07-02 21:30,-15.26
,2006-07-02 22:00,-45.84
,2006-07-02 22:30,-34.07
,2006-07-02 23:00,-18.63
,2006-07-02 23:30,-56.28
,2006-07-03 00:00,-17.25
,2006-07-03 00:30,-21.88
,2006-07-03 01:00,-45.44
,2006-07-03 01:30,-39.63
,2006-07-03 02:00,-41.95
,2006-07-03 02:30,-42.28
,2006-07-03 03:00,-29.72
,2006-07-03 03:30,-33.77
,2006-07-03 04:00,-52.81
,2006-07-03 04:30,-54.19
,2006-07-03 05:00,-11.54
,2006-07-03 05:30,43.24
,2006-07-03 06:00,113.84
,2006-07-03 06:30,160.57
,2006-07-03 07:00,174.32
,2006-07-03 07:30,447.82
,2006-07-03 08:00,489.58
,2006-07-03 08:30,370.31
,2006-07-03 09:00,602.85
,2006-07-03 09:30,569.96
,2006-07-03 10:00,562.94
,2006-07-03 10:30,505.36
,2006-07-03 11:00,709.84
,2006-07-03 11:30,541.25
,2006-07-03 12:00,340.37
,2006-07-03 12:30,281.17
,2006-07-03 13:00,585.18
,2006-07-03 13:30,437.37
,2006-07-03 14:00,358.1
,2006-07-03 14:30,447.41
,2006-07-03 15:00,321.39
,2006-07-03 15:30,201.32
,2006-07-03 16:00,5.56
,2006-07-03 16:30,14.29
,2006-07-03 17:00,40.43
,2006-07-03 17:30,31.55
,2006-07-03 18:00,-25.85
,2006-07-03 18:30,-7.17
,2006-07-03 19:00,-3.4
,2006-07-03 19:30,-16.29
,2006-07-03 20:00,-19.97
,2006-07-03 20:30,-5.08
,2006-07-03 21:00,-0.35
,2006-07-03 21:30,-0.66
,2006-07-03 22:00,-0.2
,2006-07-03 22:30,4.37
,2006-07-03 23:00,2.8
,2006-07-03 23:30,-23.78
,2006-07-04 00:00,0.08
,2006-07-04 00:30,1.43
,2006-07-04 01:00,1.19
,2006-07-04 01:30,0.76
,2006-07-04 02:00,-1.67
,2006-07-04 02:30,-1.22
,2006-07-04 03:00,-1.31
,2006-07-04 03:30,-0.56
,2006-07-04 04:00,5.07
,2006-07-04 04:30,21.6
,2006-07-04 05:00,47.2
,2006-07-04 05:30,119.01
,2006-07-04 06:00,216.4
,2006-07-04 06:30,188.45
,2006-07-04 07:00,308.13
,2006-07-04 07:30,462
,2006-07-04 08:00,425.06
,2006-07-04 08:30,454.23
,2006-07-04 09:00,517.29
,2006-07-04 09:30,301.85
,2006-07-04 10:00,605.35
,2006-07-04 10:30,585.81
,2006-07-04 11:00,543.37
,2006-07-04 11:30,632.54
,2006-07-04 12:00,549.11
,2006-07-04 12:30,511.26
,2006-07-04 13:00,469.07
,2006-07-04 13:30,468.82
,2006-07-04 14:00,525.27
,2006-07-04 14:30,489.44
,2006-07-04 15:00,392.26
,2006-07-04 15:30,329.69
,2006-07-04 16:00,293.92
,2006-07-04 16:30,193.7
,2006-07-04 17:00,150.44
,2006-07-04 17:30,58.24
,2006-07-04 18:00,-36.03
,2006-07-04 18:30,-64.18
,2006-07-04 19:00,-52.2
,2006-07-04 19:30,-39.98
,2006-07-04 20:00,-13.21
,2006-07-04 20:30,-25.03
,2006-07-04 21:00,-62.6
,2006-07-04 21:30,-59.58
,2006-07-04 22:00,-21.98
,2006-07-04 22:30,-9.31
